DateTime,Players
2024-05-30 00:00:00,-1.1782326421792422
2024-05-31 00:00:00,-1.1775679487829254
2024-06-01 00:00:00,-1.085175566694887
2024-06-02 00:00:00,-1.1206997359869304
2024-06-03 00:00:00,-1.2980990179817096
2024-06-04 00:00:00,-1.1347321521313969
2024-06-05 00:00:00,-1.1575532920716078
2024-06-06 00:00:00,-1.005560068780494
2024-06-07 00:00:00,-0.9949249744394248
2024-06-08 00:00:00,-0.9105827679290013
2024-06-09 00:00:00,-0.8820748067091908
2024-06-10 00:00:00,-1.1474351814832293
2024-06-11 00:00:00,-1.1520141804356343
2024-06-12 00:00:00,-1.119001075085232
2024-06-13 00:00:00,1.170424546295348
2024-06-14 00:00:00,1.188740542104967
2024-06-15 00:00:00,1.8925031391608576
2024-06-16 00:00:00,1.9352650809905731
2024-06-17 00:00:00,1.2063179896964564
2024-06-18 00:00:00,0.9527005315906817
2024-06-19 00:00:00,0.7819481835590709
2024-06-20 00:00:00,0.8724941951017849
2024-06-21 00:00:00,0.79332182611827
2024-06-22 00:00:00,1.0794354058217561
2024-06-23 00:00:00,1.0523306862163924
2024-06-24 00:00:00,0.5299555315331818
2024-06-25 00:00:00,0.4133387678904857
2024-06-26 00:00:00,0.34044405876107403
2024-06-27 00:00:00,0.4372677301578914
2024-06-28 00:00:00,0.2821726043506325
2024-06-29 00:00:00,0.41651452522844384
2024-06-30 00:00:00,0.39723841673525595
2024-07-01 00:00:00,0.003149087541192479
2024-07-02 00:00:00,-0.05120806131316111
2024-07-03 00:00:00,-0.18045399948587684
2024-07-04 00:00:00,-0.15024737736436786
