DateTime,Players
2025-04-14 00:00:00,6205
2025-04-15 00:00:00,6014
2025-04-16 00:00:00,5780
2025-04-17 00:00:00,5844
2025-04-18 00:00:00,6861
2025-04-19 00:00:00,7533
2025-04-20 00:00:00,8052
2025-04-21 00:00:00,7678
2025-04-22 00:00:00,6646
2025-04-23 00:00:00,6263
2025-04-24 00:00:00,5925
2025-04-25 00:00:00,6412
2025-04-26 00:00:00,7462
2025-04-27 00:00:00,7862
2025-04-28 00:00:00,44072
2025-04-29 00:00:00,48920
2025-04-30 00:00:00,51371
2025-05-01 00:00:00,59146
2025-05-02 00:00:00,59001
2025-05-03 00:00:00,70659
2025-05-04 00:00:00,76730
2025-05-05 00:00:00,59360
2025-05-06 00:00:00,56232
2025-05-07 00:00:00,53344
2025-05-08 00:00:00,58083
2025-05-09 00:00:00,59252
2025-05-10 00:00:00,71438
2025-05-11 00:00:00,73387
2025-05-12 00:00:00,57139
2025-05-13 00:00:00,51436
2025-05-14 00:00:00,48653
2025-05-15 00:00:00,44960
2025-05-16 00:00:00,44306
2025-05-17 00:00:00,52845
2025-05-18 00:00:00,52724
2025-05-19 00:00:00,37420
