DateTime,Players
2023-11-14 00:00:00,38003
2023-11-15 00:00:00,37852
2023-11-16 00:00:00,36075
2023-11-17 00:00:00,39024
2023-11-18 00:00:00,44431
2023-11-19 00:00:00,44033
2023-11-20 00:00:00,36555
2023-11-21 00:00:00,36134
2023-11-22 00:00:00,37157
2023-11-23 00:00:00,36980
2023-11-24 00:00:00,39369
2023-11-25 00:00:00,44507
2023-11-26 00:00:00,44570
2023-11-27 00:00:00,36048
2023-11-28 00:00:00,58019
2023-11-29 00:00:00,49774
2023-11-30 00:00:00,43962
2023-12-01 00:00:00,44626
2023-12-02 00:00:00,50614
2023-12-03 00:00:00,48970
2023-12-04 00:00:00,38782
2023-12-05 00:00:00,38271
2023-12-06 00:00:00,38173
2023-12-07 00:00:00,36781
2023-12-08 00:00:00,40322
2023-12-09 00:00:00,44021
2023-12-10 00:00:00,42674
2023-12-11 00:00:00,34866
2023-12-12 00:00:00,34886
