DateTime,Players
2024-04-23 00:00:00,1474866
2024-04-24 00:00:00,1566469
2024-04-25 00:00:00,1519073
2024-04-26 00:00:00,1573465
2024-04-27 00:00:00,1486555
2024-04-28 00:00:00,1553740
2024-04-29 00:00:00,1471091
2024-04-30 00:00:00,1420875
2024-05-01 00:00:00,1402421
2024-05-02 00:00:00,1263426
2024-05-03 00:00:00,1318201
2024-05-04 00:00:00,1434522
2024-05-05 00:00:00,1541718
2024-05-06 00:00:00,1531973
2024-05-07 00:00:00,1505089
2024-05-08 00:00:00,1578395
2024-05-09 00:00:00,1577860
2024-05-10 00:00:00,1565302
2024-05-11 00:00:00,1631616
2024-05-12 00:00:00,1591724
2024-05-13 00:00:00,1493967
2024-05-14 00:00:00,1474621
2024-05-15 00:00:00,1541113
2024-05-16 00:00:00,1499223
2024-05-17 00:00:00,1527573
2024-05-18 00:00:00,1536647
2024-05-19 00:00:00,1486955
2024-05-20 00:00:00,1367226
2024-05-21 00:00:00,1379931
