DateTime,Players
2025-11-26 00:00:00,-1.3016387776881932
2025-11-27 00:00:00,-1.273334584290737
2025-11-28 00:00:00,-0.9806935069789697
2025-11-29 00:00:00,-0.7621138043479453
2025-11-30 00:00:00,-0.756991731816234
2025-12-01 00:00:00,-1.0115777072812877
2025-12-02 00:00:00,-1.1585242770243807
2025-12-03 00:00:00,-1.2472309850180163
2025-12-04 00:00:00,-1.3017526015222312
2025-12-05 00:00:00,-1.2479518693002571
2025-12-06 00:00:00,-1.011425942169237
2025-12-07 00:00:00,-0.8529452239102908
2025-12-08 00:00:00,-0.8743061634314272
2025-12-09 00:00:00,-1.0152200699705045
2025-12-10 00:00:00,2.621717016490546
2025-12-11 00:00:00,1.6991748416123376
2025-12-12 00:00:00,1.2671754501600123
2025-12-13 00:00:00,1.2761675330490165
2025-12-14 00:00:00,1.146598068635729
2025-12-15 00:00:00,0.6017992576517194
2025-12-16 00:00:00,0.18558343785266737
2025-12-17 00:00:00,0.8299781036199508
2025-12-18 00:00:00,0.6261575581358572
2025-12-19 00:00:00,0.6832212402669213
2025-12-20 00:00:00,0.8832855992277601
2025-12-21 00:00:00,0.8383631260607521
2025-12-22 00:00:00,0.4888860142859966
2025-12-23 00:00:00,0.3135214273114097
2025-12-24 00:00:00,0.1993940630492813
2025-12-25 00:00:00,-0.00674090039358556
2025-12-26 00:00:00,0.5826009709773055
2025-12-27 00:00:00,0.37031952049638517
2025-12-28 00:00:00,0.3491482873653121
2025-12-29 00:00:00,0.1855454965746547
2025-12-30 00:00:00,-0.02605301090203747
2025-12-31 00:00:00,-0.32013585677828654
