DateTime,Players
2025-01-28 00:00:00,94512
2025-01-29 00:00:00,98100
2025-01-30 00:00:00,102294
2025-01-31 00:00:00,110284
2025-02-01 00:00:00,119491
2025-02-02 00:00:00,130469
2025-02-03 00:00:00,117907
2025-02-04 00:00:00,120707
2025-02-05 00:00:00,136536
2025-02-06 00:00:00,142274
2025-02-07 00:00:00,144011
2025-02-08 00:00:00,159461
2025-02-09 00:00:00,160875
2025-02-10 00:00:00,146941
2025-02-11 00:00:00,143994
2025-02-12 00:00:00,223844
2025-02-13 00:00:00,213112
2025-02-14 00:00:00,203304
2025-02-15 00:00:00,226225
2025-02-16 00:00:00,225077
2025-02-17 00:00:00,200523
2025-02-18 00:00:00,206251
2025-02-19 00:00:00,194680
2025-02-20 00:00:00,185006
2025-02-21 00:00:00,187695
2025-02-22 00:00:00,197850
2025-02-23 00:00:00,197445
2025-02-24 00:00:00,174111
2025-02-25 00:00:00,170647
2025-02-26 00:00:00,172327
2025-02-27 00:00:00,171122
2025-02-28 00:00:00,155924
2025-03-01 00:00:00,168743
2025-03-02 00:00:00,148380
2025-03-03 00:00:00,148417
2025-03-04 00:00:00,147632
