DateTime,Players
2025-08-19 00:00:00,39817
2025-08-20 00:00:00,47030
2025-08-21 00:00:00,44712
2025-08-22 00:00:00,46166
2025-08-23 00:00:00,56252
2025-08-24 00:00:00,58084
2025-08-25 00:00:00,52279
2025-08-26 00:00:00,136929
2025-08-27 00:00:00,167795
2025-08-28 00:00:00,131979
2025-08-29 00:00:00,128166
2025-08-30 00:00:00,137983
2025-08-31 00:00:00,126633
2025-09-01 00:00:00,139659
2025-09-02 00:00:00,149073
2025-09-03 00:00:00,178795
2025-09-04 00:00:00,146578
2025-09-05 00:00:00,159408
2025-09-06 00:00:00,168591
2025-09-07 00:00:00,159127
2025-09-08 00:00:00,133581
2025-09-09 00:00:00,118946
2025-09-10 00:00:00,117750
2025-09-11 00:00:00,109553
2025-09-12 00:00:00,91901
2025-09-13 00:00:00,111827
2025-09-14 00:00:00,108920
2025-09-15 00:00:00,96059
2025-09-16 00:00:00,85296
