DateTime,Players
2026-01-28 00:00:00,163932
2026-01-29 00:00:00,157843
2026-01-30 00:00:00,166298
2026-01-31 00:00:00,177861
2026-02-01 00:00:00,171917
2026-02-02 00:00:00,158268
2026-02-03 00:00:00,155317
2026-02-04 00:00:00,157812
2026-02-05 00:00:00,149960
2026-02-06 00:00:00,155524
2026-02-07 00:00:00,165809
2026-02-08 00:00:00,163130
2026-02-09 00:00:00,146604
2026-02-10 00:00:00,146568
2026-02-11 00:00:00,205349
2026-02-12 00:00:00,190742
2026-02-13 00:00:00,191159
2026-02-14 00:00:00,187389
2026-02-15 00:00:00,179694
2026-02-16 00:00:00,148754
2026-02-17 00:00:00,153167
2026-02-18 00:00:00,150540
2026-02-19 00:00:00,157328
2026-02-20 00:00:00,162609
2026-02-21 00:00:00,176071
2026-02-22 00:00:00,188567
2026-02-23 00:00:00,174688
2026-02-24 00:00:00,176750
2026-02-25 00:00:00,183847
