DateTime,Players
2024-12-09 00:00:00,35888
2024-12-10 00:00:00,35637
2024-12-11 00:00:00,35321
2024-12-12 00:00:00,33821
2024-12-13 00:00:00,38237
2024-12-14 00:00:00,47244
2024-12-15 00:00:00,49842
2024-12-16 00:00:00,44827
2024-12-17 00:00:00,45334
2024-12-18 00:00:00,45203
2024-12-19 00:00:00,44519
2024-12-20 00:00:00,47354
2024-12-21 00:00:00,55173
2024-12-22 00:00:00,59180
2024-12-23 00:00:00,136711
2024-12-24 00:00:00,163042
2024-12-25 00:00:00,171305
2024-12-26 00:00:00,184683
2024-12-27 00:00:00,189432
2024-12-28 00:00:00,206174
2024-12-29 00:00:00,212817
2024-12-30 00:00:00,206401
2024-12-31 00:00:00,190384
2025-01-01 00:00:00,202556
2025-01-02 00:00:00,195564
2025-01-03 00:00:00,198212
2025-01-04 00:00:00,209352
2025-01-05 00:00:00,204205
2025-01-06 00:00:00,178721
